winpercent,oppwinpercent,weather,temperature,numinjured,oppnuminjured,startingpitcher,oppstartingpitcher,dayssincegame,oppdayssincegame,homeaway,rundifferential,opprundifferential,winner
0.370020960497,0.242645352326,1,60.9940077273,2.0,1.0,4,4,1.0,3.0,1,28.0,39.0,Good
0.447845333997,0.4107516365,0,61.715344021,1.0,2.0,3,3,3.0,4.0,1,35.0,69.0,Bad
0.784256886189,0.172095173636,0,72.9454256799,3.0,2.0,4,5,4.0,4.0,1,11.0,40.0,Bad
0.895796063157,0.637764286192,0,60.2734456411,2.0,0.0,2,5,1.0,2.0,1,67.0,70.0,Good
0.298309620876,0.212521008779,-1,51.6498960971,3.0,1.0,2,1,4.0,2.0,1,63.0,55.0,Good
0.042381341242,0.742239142023,1,75.45468957,2.0,1.0,5,4,5.0,2.0,1,41.0,66.0,Good
0.241832075482,0.314143200991,0,65.7506757981,2.0,3.0,2,1,2.0,2.0,1,24.0,75.0,Bad
0.573388629067,0.59646249326,1,65.5321966645,1.0,3.0,3,1,3.0,2.0,0,51.0,31.0,Bad
0.242718727763,0.826396065108,1,54.4948892008,2.0,1.0,1,1,3.0,2.0,0,44.0,41.0,Good
0.844524229559,0.759301857983,1,69.1237311343,2.0,1.0,5,3,2.0,3.0,0,80.0,64.0,Good
0.237856205986,0.369093679661,1,60.7777313865,1.0,2.0,5,4,2.0,3.0,0,52.0,60.0,Bad
0.533244972859,0.319166773635,1,70.3221189195,3.0,2.0,1,5,3.0,2.0,0,50.0,52.0,Bad
0.374734761056,0.490592004627,-1,70.9663554122,1.0,2.0,2,2,2.0,3.0,0,55.0,10.0,Good
0.564458908112,0.502609232412,-1,59.9845919074,2.0,3.0,4,2,3.0,2.0,1,82.0,52.0,Bad
0.407246076109,0.247492499904,-1,53.4621083757,2.0,2.0,2,5,4.0,2.0,0,63.0,48.0,Good
0.332856567757,0.73453987966,1,73.1415353835,2.0,1.0,4,3,2.0,3.0,0,40.0,48.0,Good
0.597213731452,0.240801902097,1,59.225536363,2.0,0.0,1,4,4.0,2.0,1,60.0,31.0,Good
0.625739414695,0.194276970794,-1,54.5866136295,2.0,2.0,2,4,2.0,2.0,1,60.0,62.0,Bad
0.801062388333,0.570137793531,0,75.6848511523,1.0,0.0,4,4,2.0,3.0,0,42.0,57.0,Good
0.166673447739,0.594519235464,-1,59.8653435741,3.0,1.0,3,2,2.0,3.0,1,66.0,23.0,Good
0.74720709048,0.464619822746,-1,60.2577867381,1.0,0.0,2,3,1.0,4.0,1,55.0,32.0,Good
0.632829386324,0.835430935321,0,51.0896384279,1.0,1.0,1,3,1.0,4.0,1,39.0,98.0,Good
0.449705563342,0.718131517811,1,63.7682446154,2.0,0.0,5,1,5.0,3.0,0,70.0,73.0,Good
0.465534767406,0.28445665749,1,76.55133474,1.0,1.0,3,3,3.0,5.0,1,33.0,44.0,Good
0.391465814301,0.689856776298,1,57.7208484948,1.0,1.0,2,1,2.0,3.0,1,58.0,68.0,Good
0.425388971596,0.45863737585,1,65.8096683729,-1.0,2.0,5,2,2.0,0.0,1,44.0,88.0,Bad
0.34217114701,1.16096367927,-1,61.1062008388,2.0,2.0,2,2,2.0,4.0,0,47.0,43.0,Good
0.128054241488,0.809878335001,1,61.5859302794,1.0,0.0,3,4,2.0,3.0,1,43.0,53.0,Good
0.734830289489,0.452451071551,1,53.5661930854,1.0,3.0,5,4,3.0,2.0,1,58.0,66.0,Bad
0.224534614515,0.295631341666,-1,67.940473237,2.0,0.0,5,1,3.0,2.0,0,31.0,38.0,Good
1.1008935647,0.364695820565,0,63.3964487137,0.0,3.0,3,1,1.0,2.0,1,101.0,25.0,Good
0.687476731957,0.315964394955,0,68.8164258441,-1.0,3.0,1,4,3.0,1.0,0,30.0,54.0,Bad
0.739285071735,0.626702945441,-1,58.593030569,1.0,0.0,2,5,5.0,1.0,0,81.0,71.0,Good
0.395050628306,0.473964090773,0,70.9148153834,2.0,3.0,4,3,2.0,2.0,0,61.0,56.0,Bad
0.557682496093,0.600583287727,0,59.5396263444,1.0,1.0,1,4,2.0,3.0,0,15.0,51.0,Good
0.518241438273,0.324077120737,1,68.3873986488,2.0,3.0,4,3,4.0,2.0,0,78.0,63.0,Bad
0.920190585442,0.457758169023,1,62.7057004452,2.0,2.0,3,4,3.0,4.0,1,75.0,43.0,Good
0.592588021512,0.378450440768,-1,63.980747277,2.0,2.0,3,5,2.0,3.0,1,9.0,35.0,Good
0.736817729709,0.589640283755,1,65.1009400827,2.0,1.0,1,3,1.0,3.0,0,47.0,77.0,Good
0.23283622263,0.493738392976,-1,61.7601540111,1.0,3.0,2,2,3.0,4.0,0,53.0,47.0,Bad
0.188215416388,0.705114826204,1,67.7791850491,2.0,3.0,3,3,2.0,1.0,0,37.0,36.0,Bad
0.541815847832,0.302371206849,1,63.8704781999,2.0,2.0,3,2,3.0,4.0,1,78.0,45.0,Good
0.333146116028,0.500695302881,0,69.9554979155,0.0,1.0,3,1,1.0,2.0,1,58.0,68.0,Bad
0.25525915283,0.463829165759,1,66.7210652876,1.0,2.0,5,5,0.0,3.0,0,44.0,44.0,Bad
0.620503575898,0.405787908935,1,52.7773691868,1.0,1.0,2,5,1.0,3.0,0,42.0,13.0,Good
0.420236210741,0.527924966701,1,65.878247336,3.0,1.0,4,5,2.0,1.0,0,35.0,58.0,Good
0.682576784934,0.501151194077,1,69.1297447256,1.0,1.0,4,2,3.0,2.0,1,49.0,42.0,Good
0.126168015896,0.503508073767,-1,77.9789990841,0.0,1.0,5,5,3.0,2.0,0,46.0,75.0,Bad
0.839408460454,0.425074693171,1,71.3698192849,3.0,2.0,4,4,2.0,1.0,1,54.0,54.0,Good
0.240690483462,0.315665068143,1,70.6358597625,0.0,1.0,5,4,1.0,3.0,0,66.0,52.0,Bad
0.604481681758,0.664062223743,1,58.5261537783,3.0,0.0,4,4,0.0,3.0,1,42.0,34.0,Good
0.40190589226,0.644504107824,0,60.0865340128,2.0,2.0,2,4,3.0,1.0,0,69.0,47.0,Good
0.4131207819,0.259484783821,1,62.0861750814,1.0,2.0,4,1,1.0,1.0,1,28.0,33.0,Bad
0.462949362923,0.624892628559,1,63.8218661729,2.0,0.0,2,5,3.0,3.0,1,39.0,19.0,Good
0.857301126116,0.358487057485,1,53.0810608717,1.0,2.0,4,3,2.0,1.0,0,87.0,45.0,Bad
0.365019918797,0.55484961282,1,56.5132002267,1.0,2.0,3,2,2.0,3.0,0,52.0,64.0,Bad
0.392068192044,0.475147122867,1,44.3332865203,1.0,2.0,1,1,3.0,2.0,0,49.0,46.0,Bad
0.997767985642,0.110461134647,0,56.692240726,1.0,0.0,4,3,3.0,3.0,0,44.0,57.0,Bad
0.597432640125,1.07514156439,0,73.2237748598,2.0,1.0,1,5,4.0,1.0,0,77.0,32.0,Good
0.507202286728,0.631982890297,-1,81.929151187,2.0,2.0,4,5,2.0,4.0,0,38.0,65.0,Good
0.437671661733,0.531044163186,-1,76.5618162077,2.0,4.0,5,4,4.0,1.0,0,36.0,89.0,Bad
0.564383262401,0.832751645813,-1,56.2932337708,3.0,2.0,1,4,1.0,3.0,1,66.0,52.0,Good
0.351117558603,0.6846787592,-1,62.4963738837,2.0,2.0,3,1,3.0,1.0,0,38.0,27.0,Good
0.332281613998,0.662050537408,-1,61.8018816992,2.0,1.0,5,5,2.0,3.0,1,55.0,51.0,Good
0.797336279675,0.27114751081,-1,66.3759964333,3.0,2.0,5,5,2.0,2.0,0,40.0,75.0,Bad
0.639952558728,0.450931701188,0,59.9951621494,2.0,1.0,3,3,3.0,1.0,1,36.0,37.0,Good
0.909056579403,0.426225426139,1,66.594443206,4.0,0.0,5,3,1.0,2.0,1,39.0,64.0,Bad
0.472581177323,0.520178251143,1,63.63915628,1.0,0.0,5,4,1.0,2.0,0,42.0,58.0,Good
0.727239319036,0.374825133444,0,78.9248604246,2.0,1.0,5,4,2.0,5.0,0,83.0,59.0,Good
0.578903305299,0.198382932476,0,74.3238089625,1.0,2.0,3,4,2.0,3.0,0,35.0,27.0,Bad
0.495067588021,0.251066050703,1,70.3300042063,2.0,1.0,4,2,3.0,3.0,1,58.0,29.0,Good
0.660123416463,0.420108374733,-1,78.1428551396,2.0,0.0,4,4,3.0,2.0,1,32.0,77.0,Good
0.943488206214,1.15892248894,1,51.7907282944,2.0,1.0,3,2,2.0,2.0,0,18.0,40.0,Good
0.830298446096,0.486220823653,0,64.8807635374,3.0,3.0,3,4,4.0,3.0,0,65.0,54.0,Good
0.374079312163,0.307368640242,0,64.1268138066,2.0,2.0,3,5,1.0,2.0,1,41.0,44.0,Good
0.479541487748,0.632311973654,0,56.1639701244,1.0,1.0,2,3,0.0,0.0,1,84.0,34.0,Good
0.117086849511,0.615926023523,0,64.2982801471,2.0,1.0,4,2,1.0,3.0,0,27.0,55.0,Good
0.468407300824,0.406594573384,-1,60.3038932679,1.0,2.0,5,1,5.0,1.0,0,44.0,46.0,Bad
0.408177937011,0.308394754111,-1,65.9915232026,1.0,1.0,4,2,2.0,2.0,0,53.0,75.0,Good
0.362060807357,0.275679359356,1,61.458580599,-1.0,1.0,5,4,3.0,4.0,1,35.0,32.0,Bad
0.372533955529,0.0963555305425,0,81.7956544004,1.0,0.0,2,2,3.0,1.0,0,54.0,64.0,Bad
0.515870670473,0.676063590421,0,61.2273675688,2.0,2.0,3,4,1.0,5.0,0,47.0,47.0,Good
0.340782941379,0.478070211379,-1,67.7172721445,2.0,2.0,2,1,2.0,3.0,1,70.0,46.0,Good
0.485631918973,0.484934723034,0,53.6360404962,2.0,2.0,3,3,2.0,3.0,1,37.0,73.0,Good
0.41001900281,0.377661274424,-1,62.8597764605,1.0,1.0,5,3,3.0,5.0,0,59.0,51.0,Good
0.399462948092,0.654084075672,0,59.7750330102,2.0,1.0,2,5,2.0,2.0,0,21.0,56.0,Good
0.596140192542,0.248046393734,-1,59.2651821865,3.0,1.0,2,1,1.0,4.0,1,29.0,35.0,Bad
0.586830991944,0.58056069546,1,64.4455971187,1.0,2.0,1,4,3.0,2.0,0,71.0,55.0,Bad
0.50713615679,0.378601633171,1,66.0787798229,2.0,2.0,3,3,2.0,3.0,0,25.0,63.0,Good
0.402979590827,0.819491963514,0,65.0843344454,2.0,1.0,3,2,3.0,1.0,0,64.0,43.0,Good
0.301420063445,0.721324275694,1,58.798919731,2.0,0.0,4,3,3.0,3.0,0,61.0,52.0,Good
0.56048391518,0.693313960823,0,73.6836982508,3.0,1.0,4,4,2.0,3.0,1,28.0,29.0,Good
0.0666757913503,0.519848444692,1,74.4151137454,2.0,1.0,2,5,3.0,3.0,0,60.0,46.0,Good
0.40233577792,0.274447402444,1,49.4201316595,3.0,3.0,4,4,3.0,4.0,1,32.0,34.0,Good
0.636990395669,0.362051092657,0,54.98211922,3.0,2.0,2,3,3.0,3.0,1,52.0,73.0,Good
0.29437174856,0.61830709062,-1,63.9670866791,1.0,3.0,2,4,2.0,3.0,1,46.0,75.0,Bad
0.195754881485,0.477263134313,0,66.1927592027,2.0,3.0,5,5,3.0,2.0,1,80.0,41.0,Bad
0.355534028504,0.496664087923,0,70.4669240687,2.0,2.0,3,5,3.0,2.0,0,68.0,45.0,Good
0.444024341218,0.413550037987,1,74.09632145,3.0,1.0,3,2,2.0,3.0,1,72.0,59.0,Good
0.208766327495,0.530424446953,-1,65.7541314234,2.0,1.0,4,3,3.0,3.0,0,61.0,69.0,Good
0.38893364923,0.241629304126,0,70.4495867745,2.0,0.0,3,3,2.0,3.0,0,52.0,45.0,Good
0.483961013565,0.550521394762,0,63.7965622078,0.0,1.0,4,1,1.0,4.0,0,82.0,37.0,Good
0.554975918426,0.493102306123,0,62.0498654282,3.0,0.0,5,5,2.0,4.0,0,32.0,55.0,Good
0.531305331463,0.806397618273,-1,69.3965220257,1.0,1.0,4,3,1.0,3.0,0,40.0,25.0,Good
0.465520763993,0.457217894325,-1,65.0086446459,1.0,0.0,2,4,2.0,3.0,1,48.0,60.0,Good
0.590632239719,0.697318370011,1,59.3493560279,2.0,3.0,5,4,3.0,3.0,1,76.0,80.0,Bad
0.0536423835662,0.28734772285,1,56.697072778,2.0,0.0,2,3,2.0,1.0,1,56.0,42.0,Good
0.418402640435,0.570134745671,0,68.6288616862,2.0,1.0,5,5,1.0,1.0,0,65.0,30.0,Good
0.40516805213,0.669777731511,1,50.4570224332,4.0,0.0,5,3,2.0,2.0,0,19.0,51.0,Good
0.205607108075,0.744550380636,-1,67.5665239871,4.0,2.0,2,5,2.0,3.0,1,47.0,78.0,Good
0.47023720502,0.261296456404,1,64.496956083,1.0,1.0,3,3,4.0,2.0,0,71.0,27.0,Good
0.338869585322,0.53675679789,1,61.2358404337,1.0,4.0,3,4,5.0,2.0,1,38.0,34.0,Bad
0.689458059188,0.460396758797,1,63.5171209897,4.0,1.0,3,2,3.0,2.0,0,62.0,66.0,Good
0.136742388329,0.686177320264,0,57.1603040526,0.0,0.0,4,3,3.0,2.0,1,57.0,58.0,Good
0.482801886997,0.184702884073,-1,61.8444856975,1.0,1.0,1,3,3.0,2.0,0,66.0,66.0,Good
0.379649971482,0.534859005198,1,59.7574912748,1.0,2.0,1,1,2.0,0.0,0,30.0,51.0,Bad
0.654932814298,0.515394328665,-1,53.0822617538,0.0,1.0,4,5,3.0,2.0,0,44.0,35.0,Bad
0.40891652368,0.537783498512,0,65.7143576706,1.0,3.0,2,3,2.0,1.0,1,53.0,45.0,Bad
0.388010220808,0.0868278952135,1,80.4647579967,0.0,1.0,1,5,2.0,2.0,0,41.0,111.0,Bad
0.582695486892,0.490759251627,-1,60.2408299342,1.0,1.0,3,4,3.0,5.0,1,39.0,50.0,Good
0.541488928784,0.455472253141,1,75.6777522657,0.0,2.0,3,3,2.0,3.0,0,38.0,23.0,Bad
0.481443753292,0.477318174731,1,56.2673853485,3.0,2.0,2,4,5.0,5.0,1,44.0,56.0,Good
0.361251204616,0.636767977807,1,65.4685853572,1.0,2.0,5,2,2.0,4.0,0,39.0,68.0,Bad
0.598327385193,0.755335422232,-1,56.0259864887,1.0,2.0,2,5,2.0,2.0,1,36.0,40.0,Bad
0.448306231239,0.463886054986,0,74.3978952585,1.0,3.0,3,3,3.0,2.0,0,33.0,70.0,Bad
0.53910357476,0.511936282308,1,73.0168794083,2.0,3.0,1,4,3.0,5.0,1,27.0,64.0,Bad
0.863921549493,0.321766220545,1,55.1564779766,3.0,3.0,5,4,2.0,1.0,1,75.0,29.0,Good
0.109072613407,0.384242045014,1,58.8918670774,0.0,0.0,1,3,3.0,3.0,1,48.0,69.0,Good
0.262302190518,0.400837094893,1,74.1254260575,1.0,1.0,5,3,3.0,4.0,1,24.0,49.0,Good
0.695270270994,0.609674853499,-1,49.9677919926,2.0,2.0,1,1,2.0,3.0,0,57.0,78.0,Good
0.649801390972,0.606665303051,-1,62.2771260846,2.0,1.0,3,4,2.0,2.0,0,66.0,85.0,Good
0.425029061205,0.542921384252,-1,52.8379707091,3.0,1.0,5,1,3.0,4.0,1,37.0,32.0,Good
0.433746090143,0.615010499612,-1,69.4030549991,2.0,1.0,4,4,4.0,3.0,1,7.0,23.0,Good
0.788688348626,0.165398594451,1,60.5831547564,2.0,1.0,2,3,3.0,4.0,0,31.0,50.0,Bad
0.135523074451,0.769993509353,1,76.9305698173,0.0,2.0,3,5,5.0,3.0,1,29.0,72.0,Bad
0.791934653963,0.318006474194,0,53.3146510857,1.0,1.0,4,1,-1.0,2.0,1,53.0,54.0,Bad
0.388705752917,0.517146137832,1,54.7484936049,1.0,3.0,2,4,2.0,1.0,0,39.0,43.0,Bad
0.624780500308,0.343579395097,1,76.5867088644,2.0,1.0,3,4,5.0,2.0,1,66.0,21.0,Good
0.327254891323,0.282726629177,-1,79.3766220286,2.0,2.0,5,2,2.0,2.0,1,49.0,52.0,Good
0.745552922819,0.730469570278,0,54.8020491378,2.0,1.0,1,3,5.0,3.0,1,26.0,59.0,Good
0.664023294584,0.365003928932,1,60.3946742857,1.0,0.0,3,5,3.0,4.0,1,58.0,55.0,Good
0.653728762273,0.135597764377,1,68.8691193277,1.0,1.0,5,4,2.0,1.0,0,54.0,15.0,Bad
0.798942337981,0.701750790328,1,56.6380089674,1.0,1.0,3,5,1.0,3.0,1,52.0,32.0,Good
0.794747381813,0.642604694294,-1,70.5462519208,1.0,1.0,4,3,3.0,3.0,1,16.0,38.0,Good
0.393785341535,0.242999587298,-1,60.7806949672,1.0,1.0,4,5,2.0,3.0,1,26.0,88.0,Good
0.743894421444,0.345988071225,1,55.9135057465,1.0,2.0,3,1,3.0,3.0,1,75.0,77.0,Bad
0.588799486456,0.365535685466,0,65.6658631726,2.0,1.0,2,2,2.0,4.0,0,61.0,63.0,Good
0.257480763382,0.549538165667,0,57.2456723724,0.0,2.0,2,2,4.0,3.0,0,46.0,68.0,Bad
0.847758275897,0.739229028008,1,59.3415005113,3.0,1.0,5,4,4.0,2.0,0,48.0,39.0,Good
0.835799280114,0.566839786476,1,62.1348215472,1.0,1.0,3,1,3.0,2.0,0,53.0,79.0,Good
0.968510917776,0.236924943593,1,76.5813438213,0.0,3.0,2,2,3.0,3.0,0,2.0,38.0,Bad
0.682394026818,0.279987068729,0,67.0017202791,3.0,2.0,3,5,3.0,4.0,0,43.0,69.0,Bad
0.476045936028,0.610267817175,1,61.607212018,2.0,2.0,1,2,5.0,1.0,1,57.0,56.0,Good
0.596471267549,0.566766909771,0,58.1350391526,3.0,1.0,2,1,2.0,3.0,1,58.0,73.0,Good
-0.00994034543211,0.81891957184,1,63.9324639527,1.0,1.0,1,4,3.0,2.0,1,77.0,43.0,Good
0.711163816761,0.481680060318,1,70.6508271611,1.0,3.0,2,3,3.0,2.0,1,46.0,32.0,Bad
0.304174169033,0.282486761311,1,73.2976952894,1.0,2.0,3,4,4.0,1.0,1,33.0,58.0,Bad
0.598037869787,0.5400323095,1,47.1694340211,0.0,0.0,1,3,2.0,2.0,1,87.0,30.0,Good
0.122785574042,0.667155224379,0,68.4980141452,3.0,1.0,4,3,2.0,3.0,0,64.0,56.0,Good
0.820441570319,0.387901467783,-1,59.3534898413,1.0,1.0,4,1,2.0,3.0,0,47.0,53.0,Bad
0.579596955945,0.312964696505,1,63.3436790101,3.0,1.0,2,2,2.0,2.0,1,44.0,71.0,Good
0.718840518442,0.59292280167,0,74.7025261739,1.0,1.0,1,4,2.0,1.0,0,27.0,55.0,Good
0.192408762929,0.91012848788,-1,61.7366633225,0.0,2.0,2,1,4.0,2.0,1,55.0,57.0,Bad
0.211377860635,0.286318677391,1,59.4235312234,1.0,1.0,2,4,4.0,4.0,0,47.0,47.0,Good
0.373683240465,0.10713562209,0,56.2441080302,0.0,2.0,5,4,4.0,2.0,1,72.0,12.0,Good
0.614394812992,0.682185911411,0,57.9514630624,-1.0,1.0,4,3,3.0,3.0,1,58.0,44.0,Good
0.52182361086,0.749990784582,-1,70.3785198547,1.0,1.0,5,1,3.0,3.0,1,42.0,39.0,Good
0.426094445743,0.537707278911,-1,58.4604478764,2.0,3.0,3,4,4.0,4.0,0,81.0,60.0,Bad
0.322544997134,0.390884661692,0,67.4654284453,1.0,2.0,1,3,3.0,3.0,1,62.0,47.0,Bad
0.64386721139,0.43056693408,0,70.7323117615,3.0,1.0,1,1,3.0,4.0,0,15.0,69.0,Good
0.657667775585,0.575650236754,0,59.7109790616,1.0,2.0,3,5,2.0,3.0,1,62.0,71.0,Bad
0.553268413457,0.201885579086,-1,64.5304915005,3.0,2.0,2,2,2.0,3.0,0,53.0,69.0,Bad
0.615540333578,0.258826595655,-1,70.4518844885,2.0,1.0,5,1,3.0,1.0,1,56.0,53.0,Good
0.407288185969,0.51865273473,1,75.1418404785,1.0,1.0,3,1,3.0,5.0,0,62.0,54.0,Good
0.424384179006,0.207992760055,1,48.5766413894,0.0,3.0,5,3,3.0,1.0,0,77.0,57.0,Bad
0.675444742406,1.02239312549,0,60.549738782,4.0,1.0,4,3,4.0,4.0,1,77.0,37.0,Good
0.496962461124,0.468993078661,1,65.9423466773,1.0,1.0,2,5,3.0,2.0,0,30.0,46.0,Good
0.353083688774,0.387908778178,-1,64.2280421776,2.0,2.0,4,1,1.0,4.0,0,30.0,36.0,Good
0.742968198207,0.587333842724,0,55.3507938528,2.0,3.0,1,3,3.0,4.0,1,55.0,58.0,Bad
0.646466230384,0.950481311237,-1,63.8448347931,0.0,2.0,3,4,3.0,4.0,0,23.0,25.0,Bad
0.671036833122,0.786345966284,0,81.1023669287,2.0,1.0,2,3,2.0,3.0,0,54.0,33.0,Good
0.630287202606,0.589610577287,0,65.4559901803,3.0,1.0,3,2,2.0,5.0,0,58.0,96.0,Good
0.387399350025,0.629961327396,-1,67.9684702025,3.0,1.0,5,1,1.0,2.0,1,47.0,-1.0,Good
-0.113668150629,0.491415186171,1,70.7324367066,1.0,1.0,4,5,2.0,3.0,1,21.0,72.0,Good
0.3405189754,0.600237088372,0,59.5144807319,0.0,1.0,2,2,3.0,4.0,0,54.0,61.0,Bad
0.495940973338,0.741749181065,-1,53.2851382895,2.0,3.0,1,3,2.0,4.0,1,45.0,48.0,Bad
0.539339286791,0.539742963837,-1,63.2999031822,2.0,2.0,3,4,3.0,3.0,0,66.0,68.0,Good
0.644338596963,0.806141250252,0,63.8145151184,1.0,2.0,1,2,2.0,4.0,1,71.0,35.0,Bad
0.348544557914,0.461927618227,-1,74.4069613542,2.0,1.0,5,5,1.0,2.0,1,58.0,26.0,Good
0.463757155462,0.448048458412,-1,70.1800230143,0.0,1.0,4,3,3.0,2.0,0,31.0,30.0,Bad
0.356453349705,0.911115948808,1,72.9532378917,4.0,1.0,4,3,2.0,2.0,1,67.0,55.0,Good
0.38124474876,0.510603992668,1,57.2073917808,1.0,0.0,1,2,3.0,2.0,0,73.0,70.0,Good
0.787771023028,0.32200071542,-1,62.0590293303,3.0,2.0,1,2,2.0,2.0,0,58.0,63.0,Good
0.582816216359,0.568713745052,-1,66.5555551485,1.0,3.0,2,1,1.0,3.0,1,93.0,56.0,Bad
0.507304754024,0.652442820608,-1,61.9017210799,0.0,2.0,3,4,1.0,2.0,1,91.0,49.0,Bad
0.350592924152,0.343720698972,-1,55.2421127354,1.0,2.0,1,3,2.0,2.0,0,44.0,65.0,Bad
0.498329976826,0.443143258652,0,67.4956634022,1.0,3.0,5,3,3.0,4.0,1,14.0,61.0,Bad
0.472350881465,0.751601840619,-1,59.4070402895,2.0,0.0,2,1,2.0,1.0,1,59.0,65.0,Good
0.586031999004,0.480585612135,-1,66.2384119279,2.0,3.0,4,5,5.0,5.0,1,37.0,27.0,Bad
0.37774689701,0.255592876792,0,73.8504976816,1.0,0.0,2,2,1.0,4.0,0,103.0,77.0,Good
0.739626492109,0.381411268691,1,71.2921832494,1.0,1.0,4,1,3.0,4.0,0,25.0,67.0,Good
0.831612009675,0.454772536308,1,62.4349145408,2.0,0.0,4,2,3.0,1.0,1,5.0,35.0,Good
0.776198386391,0.517832749423,1,66.0585573112,3.0,1.0,3,3,3.0,2.0,0,61.0,36.0,Good
0.567138305897,0.50159008221,1,77.2246410989,0.0,0.0,2,1,4.0,2.0,0,32.0,26.0,Good
0.433007674335,0.504970872437,1,50.1049796983,1.0,2.0,2,5,0.0,1.0,1,78.0,44.0,Bad
0.463124873711,0.67658873787,-1,74.8982036894,1.0,0.0,4,5,1.0,3.0,1,60.0,55.0,Good
0.866182864267,0.646365799986,0,59.1823151506,2.0,2.0,5,2,3.0,2.0,0,59.0,26.0,Good
0.710972538097,0.310817336381,1,66.2128554453,1.0,1.0,3,5,2.0,2.0,1,85.0,50.0,Good
0.529303838143,0.395810404042,1,56.9396397152,-1.0,2.0,5,3,2.0,2.0,1,40.0,47.0,Bad
0.370349528255,0.517661638558,0,75.6417086521,1.0,2.0,1,5,3.0,3.0,1,49.0,65.0,Bad
0.354711792647,0.550543779779,-1,68.6917082168,3.0,3.0,4,5,2.0,0.0,1,81.0,23.0,Good
0.734988390347,0.549445348912,0,73.241630042,0.0,1.0,5,5,4.0,3.0,1,56.0,51.0,Bad
0.227950105897,0.693188492489,1,63.6815486442,2.0,1.0,4,5,2.0,1.0,1,44.0,58.0,Good
0.701046064281,0.584790321631,0,72.7347187054,0.0,1.0,3,4,1.0,4.0,1,15.0,29.0,Bad
0.203259021825,0.441296902171,1,65.182426485,2.0,1.0,2,5,4.0,3.0,0,20.0,16.0,Good
0.69288267393,0.319110974211,0,80.6237547656,0.0,3.0,4,5,3.0,1.0,1,68.0,27.0,Bad
0.345928821667,0.365158093258,0,65.4268931858,2.0,1.0,2,5,2.0,3.0,0,63.0,55.0,Good
0.390711533152,0.728519252354,-1,58.7446467486,0.0,1.0,5,1,2.0,3.0,0,26.0,96.0,Bad
0.548207511267,0.365631216508,0,49.1481778549,1.0,1.0,1,1,2.0,3.0,1,49.0,70.0,Good
0.546671433574,0.638172827804,-1,70.2531379055,2.0,1.0,1,3,2.0,2.0,0,35.0,75.0,Good
0.581596559857,0.364288417237,-1,77.9976840462,1.0,2.0,1,3,2.0,2.0,0,51.0,63.0,Bad
0.506705316422,0.612842299545,-1,46.2351994056,2.0,2.0,4,3,3.0,3.0,0,50.0,48.0,Good
1.00084025857,0.301176662308,-1,65.7576828259,1.0,3.0,4,3,3.0,3.0,0,61.0,53.0,Bad
0.531815392805,0.361386853052,0,67.3316494478,0.0,1.0,3,3,2.0,2.0,0,72.0,61.0,Bad
0.518171164521,0.588820894314,1,57.2259700327,2.0,2.0,3,3,3.0,2.0,1,42.0,91.0,Good
0.276927101788,0.81115777564,1,49.0136280407,2.0,2.0,3,1,3.0,4.0,0,38.0,30.0,Good
0.822146689355,0.605968948683,0,56.9731005666,0.0,1.0,3,2,4.0,1.0,0,44.0,21.0,Good
0.172048653503,0.483664945732,-1,71.5670701154,3.0,1.0,4,5,4.0,2.0,0,66.0,53.0,Good
0.474119337287,0.575774646337,0,59.1248760948,3.0,2.0,3,5,2.0,2.0,0,68.0,48.0,Good
0.787738052614,0.514231183925,-1,72.9378779014,2.0,2.0,5,1,4.0,4.0,1,0.0,34.0,Bad
0.563059522233,0.327976932681,-1,67.295365555,1.0,2.0,4,4,2.0,4.0,0,54.0,62.0,Bad
0.481246998452,0.583445108109,-1,69.4470522857,1.0,3.0,5,4,2.0,2.0,1,43.0,55.0,Bad
0.663057312448,0.303647358435,1,66.6936537628,3.0,1.0,4,3,2.0,3.0,1,52.0,11.0,Good
0.218534424331,0.748653798405,-1,66.7265127626,0.0,2.0,2,5,3.0,2.0,1,91.0,69.0,Bad
0.225585780777,0.41434656634,-1,71.3571240915,3.0,3.0,3,4,4.0,2.0,1,35.0,81.0,Good
0.147326853928,0.496995479507,-1,59.1467776571,1.0,3.0,2,1,4.0,3.0,0,58.0,70.0,Bad
0.563527586572,0.4774858702,0,69.5674470833,1.0,1.0,1,1,3.0,2.0,0,63.0,42.0,Good
0.460174366338,0.207388361822,1,64.2821428336,2.0,1.0,5,5,-1.0,2.0,1,81.0,36.0,Good
0.494349614544,0.9258704016,-1,61.5066777814,2.0,2.0,3,5,2.0,2.0,0,64.0,66.0,Good
0.257188033985,0.584425686234,0,50.3838938118,3.0,0.0,4,5,2.0,2.0,0,73.0,48.0,Good
0.381130964618,0.483991389518,0,78.8051525857,3.0,1.0,2,5,3.0,3.0,0,26.0,58.0,Good
0.345794398448,0.526152705419,0,65.0723868292,0.0,0.0,5,1,2.0,3.0,0,18.0,71.0,Good
0.558865708674,0.518841612411,1,72.046629232,2.0,1.0,2,1,2.0,0.0,0,58.0,28.0,Good
0.400610926305,0.83569153189,0,59.5052680187,0.0,2.0,1,5,2.0,3.0,1,9.0,8.0,Bad
0.262313888201,0.616263905146,1,54.9674812242,2.0,1.0,3,4,3.0,5.0,0,54.0,9.0,Good
